loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.3059821128845215,0.10666666179895401,2.3024916648864746,0.10666666179895401,2.7564501762390137,0.10000000149011612
2.3022115230560303,0.035999998450279236,2.3025949001312256,0.10666666179895401,2.398899555206299,0.10000000149011612
2.302760362625122,0.03933333232998848,2.3026223182678223,0.10666666179895401,2.311018466949463,0.10000000149011612
2.303316116333008,0.0,2.3025572299957275,0.10666666179895401,2.3099918365478516,0.10000000149011612
2.303445816040039,0.0,2.3025283813476562,0.10666666179895401,2.306177854537964,0.10000000149011612
2.303389072418213,0.0,2.3025319576263428,0.08266666531562805,2.3046016693115234,0.07750000059604645
2.3033487796783447,0.0,2.302536964416504,0.08533333241939545,2.304041624069214,0.07999999821186066
2.3033447265625,0.0,2.302534818649292,0.10666666179895401,2.3036913871765137,0.10000000149011612
2.30334734916687,0.0,2.3025293350219727,0.1146666631102562,2.3032429218292236,0.10750000178813934
2.3033454418182373,0.0,2.3025238513946533,0.1146666631102562,2.302624464035034,0.10750000178813934
2.303340196609497,0.0,2.3025176525115967,0.11999999731779099,2.3018534183502197,0.11249999701976776
2.3033337593078613,0.0,2.3025100231170654,0.11999999731779099,2.300922155380249,0.11249999701976776
2.303326368331909,0.0,2.3025009632110596,0.12533332407474518,2.2998104095458984,0.11749999970197678
2.3033175468444824,0.0,2.302489995956421,0.12799999117851257,2.2985169887542725,0.11999999731779099
2.303307294845581,0.0,2.3024778366088867,0.13066665828227997,2.2970738410949707,0.12250000238418579
2.3032960891723633,0.0,2.3024649620056152,0.13599999248981476,2.2955408096313477,0.1274999976158142
2.303284168243408,0.0,2.3024518489837646,0.13599999248981476,2.2939865589141846,0.1274999976158142
2.303272247314453,0.0,2.302438974380493,0.14133332669734955,2.292468547821045,0.13249999284744263
2.303260564804077,0.0,2.302426815032959,0.14399999380111694,2.291020631790161,0.13500000536441803
2.3032493591308594,0.0,2.302415132522583,0.14399999380111694,2.28965163230896,0.13500000536441803
2.3032386302948,0.0,2.3024041652679443,0.14933332800865173,2.288350820541382,0.14000000059604645
2.3032283782958984,0.0,2.302393674850464,0.15466666221618652,2.2870941162109375,0.14499999582767487
2.3032186031341553,0.0,2.3023831844329834,0.15733332931995392,2.2858474254608154,0.14749999344348907
2.303208589553833,0.0,2.302372455596924,0.1599999964237213,2.284564971923828,0.15000000596046448
2.3031983375549316,0.0,2.302360773086548,0.1679999977350235,2.283176898956299,0.1574999988079071
2.3031868934631348,0.0,2.30234694480896,0.1706666648387909,2.28155779838562,0.1599999964237213
2.303173065185547,0.0,2.3023293018341064,0.1706666648387909,2.27948260307312,0.1599999964237213
2.3031551837921143,0.005333333276212215,2.302304744720459,0.17866666615009308,2.276627540588379,0.16750000417232513
2.3031303882598877,0.01133333332836628,2.3022701740264893,0.1733333319425583,2.2726473808288574,0.16249999403953552
2.303096055984497,0.01666666567325592,2.3022234439849854,0.18400000035762787,2.267305374145508,0.17249999940395355
