loss_train,accuracy_train,loss_val,accuracy_val
2.305375576019287,0.016042781993746758,2.30263090133667,0.10101009905338287
2.302854299545288,0.10695187002420425,2.302588939666748,0.10101009905338287
2.302654981613159,0.10695187002420425,2.3025782108306885,0.10101009905338287
2.3026087284088135,0.10695187002420425,2.302574634552002,0.10101009905338287
2.302597761154175,0.10695187002420425,2.3025729656219482,0.10101009905338287
2.3025965690612793,0.10695187002420425,2.302572011947632,0.10101009905338287
2.302598237991333,0.10695187002420425,2.3025710582733154,0.10101009905338287
2.302600860595703,0.10695187002420425,2.302570343017578,0.10101009905338287
2.3026037216186523,0.10695187002420425,2.302569627761841,0.10101009905338287
2.3026068210601807,0.10695187002420425,2.3025689125061035,0.10101009905338287
2.302610158920288,0.10695187002420425,2.302568197250366,0.10101009905338287
2.3026134967803955,0.10695187002420425,2.302567720413208,0.10101009905338287
2.302616834640503,0.10695187002420425,2.3025670051574707,0.10101009905338287
2.3026201725006104,0.10695187002420425,2.3025665283203125,0.10101009905338287
2.302623748779297,0.10695187002420425,2.3025660514831543,0.10101009905338287
2.3026273250579834,0.10695187002420425,2.302565336227417,0.10101009905338287
2.30263090133667,0.10695187002420425,2.302564859390259,0.10101009905338287
2.3026344776153564,0.10695187002420425,2.3025643825531006,0.10101009905338287
2.302638292312622,0.10695187002420425,2.3025641441345215,0.10101009905338287
2.3026418685913086,0.10695187002420425,2.3025636672973633,0.10101009905338287
2.302645683288574,0.10695187002420425,2.302563190460205,0.10101009905338287
2.30264949798584,0.10695187002420425,2.302562952041626,0.10101009905338287
2.3026533126831055,0.10695187002420425,2.302562713623047,0.10101009905338287
2.302657127380371,0.10695187002420425,2.3025622367858887,0.10101009905338287
2.3026609420776367,0.10695187002420425,2.3025619983673096,0.10101009905338287
2.3026647567749023,0.10695187002420425,2.3025617599487305,0.10101009905338287
2.302668571472168,0.10695187002420425,2.3025615215301514,0.10101009905338287
2.3026726245880127,0.10695187002420425,2.3025612831115723,0.11363636702299118
2.3026764392852783,0.10695187002420425,2.302561044692993,0.11363636702299118
2.302680492401123,0.10695187002420425,2.302560806274414,0.11363636702299118
2.3026843070983887,0.016042781993746758,2.302560806274414,0.11363636702299118
2.3026883602142334,0.016042781993746758,2.302560567855835,0.11363636702299118
2.302692413330078,0.0,2.302560567855835,0.11363636702299118
2.302696466445923,0.0,2.302560329437256,0.11363636702299118
2.3027005195617676,0.0,2.302560329437256,0.11363636702299118
2.3027045726776123,0.08539945632219315,2.3025600910186768,0.11363636702299118
2.302708625793457,0.08539945632219315,2.3025600910186768,0.11363636702299118
2.302712917327881,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.3027169704437256,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.3027210235595703,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.302725315093994,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.302729368209839,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.3027336597442627,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.3027377128601074,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.3027420043945312,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.302746295928955,0.11019284278154373,2.3025600910186768,0.11363636702299118
2.302750587463379,0.11019284278154373,2.302560329437256,0.11363636702299118
2.3027548789978027,0.11019284278154373,2.302560329437256,0.11363636702299118
2.3027591705322266,0.11019284278154373,2.302560567855835,0.11363636702299118
2.3027634620666504,0.11019284278154373,2.302560567855835,0.11363636702299118
2.302767753601074,0.11019284278154373,2.302560806274414,0.11363636702299118
