loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.3043479919433594,0.016042781993746758,2.3025684356689453,0.10101009905338287,2.8269107341766357,0.10000000149011612
2.3014612197875977,0.10695187002420425,2.302510976791382,0.11363636702299118,2.3726494312286377,0.10000000149011612
2.30220627784729,0.06611570715904236,2.302527904510498,0.08585858345031738,2.3178820610046387,0.07999999821186066
2.302924156188965,0.0,2.302557945251465,0.11363636702299118,2.315394401550293,0.10000000149011612
2.3031678199768066,0.013774105347692966,2.3025667667388916,0.11363636702299118,2.308338165283203,0.10000000149011612
2.30312442779541,0.013774105347692966,2.302556276321411,0.11363636702299118,2.304640531539917,0.10000000149011612
2.3030295372009277,0.0,2.3025434017181396,0.11363636702299118,2.303678512573242,0.10000000149011612
2.3029820919036865,0.0,2.3025381565093994,0.125,2.3037407398223877,0.10999999940395355
2.302978754043579,0.0,2.302539110183716,0.11363636702299118,2.3039493560791016,0.10000000149011612
2.3029894828796387,0.0,2.302541971206665,0.11363636702299118,2.3040452003479004,0.10000000149011612
2.3029966354370117,0.0,2.3025436401367188,0.11363636702299118,2.3040578365325928,0.10000000149011612
2.3029983043670654,0.0,2.302543878555298,0.125,2.3040482997894287,0.10999999940395355
2.302997350692749,0.0,2.3025436401367188,0.125,2.304043769836426,0.10999999940395355
2.3029963970184326,0.0,2.3025434017181396,0.11363636702299118,2.3040459156036377,0.10000000149011612
2.3029959201812744,0.0,2.3025434017181396,0.11363636702299118,2.3040499687194824,0.10000000149011612
2.3029959201812744,0.0,2.3025434017181396,0.11363636702299118,2.30405330657959,0.10000000149011612
2.3029956817626953,0.0,2.3025436401367188,0.11363636702299118,2.30405592918396,0.10000000149011612
