loss_train,accuracy_train,loss_val,accuracy_val
2.305375814437866,0.016042781993746758,2.3026299476623535,0.10101009905338287
2.302854537963867,0.10695187002420425,2.3025882244110107,0.10101009905338287
2.3026554584503174,0.10695187002420425,2.302577495574951,0.10101009905338287
2.302609443664551,0.10695187002420425,2.3025741577148438,0.10101009905338287
2.302598476409912,0.10695187002420425,2.30257248878479,0.10101009905338287
2.3025972843170166,0.10695187002420425,2.3025715351104736,0.10101009905338287
2.3025989532470703,0.10695187002420425,2.3025708198547363,0.10101009905338287
2.3026015758514404,0.10695187002420425,2.302570104598999,0.10101009905338287
2.3026044368743896,0.10695187002420425,2.3025693893432617,0.10101009905338287
2.302607774734497,0.10695187002420425,2.3025689125061035,0.10101009905338287
2.3026111125946045,0.10695187002420425,2.302568197250366,0.10101009905338287
2.302614450454712,0.10695187002420425,2.302567720413208,0.10101009905338287
2.3026177883148193,0.10695187002420425,2.30256724357605,0.10101009905338287
2.302621364593506,0.10695187002420425,2.3025665283203125,0.10101009905338287
2.3026249408721924,0.10695187002420425,2.3025660514831543,0.10101009905338287
2.302628517150879,0.10695187002420425,2.302565813064575,0.10101009905338287
2.3026320934295654,0.10695187002420425,2.302565336227417,0.10101009905338287
2.302635908126831,0.10695187002420425,2.302564859390259,0.10101009905338287
2.3026394844055176,0.10695187002420425,2.3025646209716797,0.10101009905338287
2.302643299102783,0.10695187002420425,2.3025641441345215,0.10101009905338287
2.302647113800049,0.10695187002420425,2.3025639057159424,0.10101009905338287
2.3026509284973145,0.10695187002420425,2.3025636672973633,0.10101009905338287
2.30265474319458,0.10695187002420425,2.302563190460205,0.10101009905338287
2.3026585578918457,0.10695187002420425,2.302562952041626,0.10101009905338287
2.3026623725891113,0.10695187002420425,2.302562713623047,0.10101009905338287
2.302666425704956,0.10695187002420425,2.3025624752044678,0.10101009905338287
2.3026702404022217,0.10695187002420425,2.3025624752044678,0.10101009905338287
2.3026742935180664,0.10695187002420425,2.3025622367858887,0.11363636702299118
2.302678108215332,0.10695187002420425,2.3025619983673096,0.11363636702299118
2.3026821613311768,0.10695187002420425,2.3025619983673096,0.11363636702299118
2.3026862144470215,0.016042781993746758,2.3025617599487305,0.11363636702299118
2.302690267562866,0.016042781993746758,2.3025615215301514,0.11363636702299118
2.302694320678711,0.0,2.3025615215301514,0.11363636702299118
2.3026983737945557,0.0,2.3025615215301514,0.11363636702299118
2.3027024269104004,0.0,2.3025612831115723,0.11363636702299118
2.302706480026245,0.08539945632219315,2.3025612831115723,0.11363636702299118
2.30271053314209,0.08539945632219315,2.3025612831115723,0.11363636702299118
2.3027148246765137,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.3027188777923584,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.3027231693267822,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.302727222442627,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.302731513977051,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.3027355670928955,0.11019284278154373,2.3025612831115723,0.11363636702299118
2.3027398586273193,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.302744150161743,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.302748441696167,0.11019284278154373,2.3025615215301514,0.11363636702299118
2.302752733230591,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.3027570247650146,0.11019284278154373,2.3025617599487305,0.11363636702299118
2.3027613162994385,0.11019284278154373,2.3025619983673096,0.11363636702299118
