loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.3055708408355713,0.11019284278154373,2.3025405406951904,0.11363636702299118,2.5128672122955322,0.10000000149011612
2.3027703762054443,0.10695187002420425,2.302542209625244,0.10101009905338287,2.345341920852661,0.10000000149011612
2.302647829055786,0.10695187002420425,2.3025546073913574,0.10606060922145844,2.311561107635498,0.10000000149011612
2.3028404712677,0.0,2.302548885345459,0.11363636702299118,2.307332992553711,0.10000000149011612
2.302978277206421,0.0,2.3025400638580322,0.11363636702299118,2.3068180084228516,0.10000000149011612
2.3030216693878174,0.013774105347692966,2.302537441253662,0.11363636702299118,2.305251359939575,0.10000000149011612
2.3030154705047607,0.0,2.3025388717651367,0.11363636702299118,2.304135322570801,0.10000000149011612
2.3029980659484863,0.0,2.3025400638580322,0.11363636702299118,2.3037543296813965,0.10000000149011612
2.3029870986938477,0.0,2.3025403022766113,0.11363636702299118,2.3037431240081787,0.10000000149011612
2.3029842376708984,0.0,2.3025400638580322,0.11363636702299118,2.303842306137085,0.10000000149011612
2.302985429763794,0.0,2.302539825439453,0.11363636702299118,2.3039183616638184,0.10000000149011612
2.3029870986938477,0.0,2.3025400638580322,0.11363636702299118,2.303941249847412,0.10000000149011612
2.302988052368164,0.0,2.3025403022766113,0.11363636702299118,2.3039345741271973,0.10000000149011612
2.302988290786743,0.0,2.3025405406951904,0.11363636702299118,2.3039238452911377,0.10000000149011612
2.302988052368164,0.0,2.3025405406951904,0.11363636702299118,2.3039186000823975,0.10000000149011612
2.302987813949585,0.0,2.3025405406951904,0.11363636702299118,2.3039183616638184,0.10000000149011612
2.302987575531006,0.0,2.3025407791137695,0.11363636702299118,2.3039193153381348,0.10000000149011612
2.302987575531006,0.0,2.3025407791137695,0.11363636702299118,2.303919792175293,0.10000000149011612
2.3029873371124268,0.0,2.3025407791137695,0.11363636702299118,2.3039193153381348,0.10000000149011612
