loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.3055713176727295,0.11019284278154373,2.302539348602295,0.11363636702299118,2.5126256942749023,0.10000000149011612
2.3027708530426025,0.10695187002420425,2.3025400638580322,0.10101009905338287,2.345076322555542,0.10000000149011612
2.3026483058929443,0.10695187002420425,2.3025524616241455,0.10606060922145844,2.3112730979919434,0.10000000149011612
2.3028411865234375,0.0,2.302546977996826,0.11363636702299118,2.307029962539673,0.10000000149011612
2.302978992462158,0.0,2.3025381565093994,0.11363636702299118,2.3065130710601807,0.10000000149011612
2.3030223846435547,0.01652892678976059,2.3025357723236084,0.11363636702299118,2.304953098297119,0.10000000149011612
2.303016185760498,0.0,2.302537202835083,0.11363636702299118,2.303845167160034,0.10000000149011612
2.3029985427856445,0.0,2.3025386333465576,0.11363636702299118,2.3034706115722656,0.10000000149011612
2.302987575531006,0.0,2.3025388717651367,0.11363636702299118,2.3034634590148926,0.10000000149011612
2.3029847145080566,0.0,2.3025383949279785,0.11363636702299118,2.303565502166748,0.10000000149011612
2.302985906600952,0.0,2.3025383949279785,0.11363636702299118,2.3036446571350098,0.10000000149011612
2.302987813949585,0.0,2.3025386333465576,0.11363636702299118,2.303670644760132,0.10000000149011612
2.3029887676239014,0.0,2.3025388717651367,0.11363636702299118,2.3036673069000244,0.10000000149011612
2.3029887676239014,0.0,2.302539110183716,0.11363636702299118,2.3036599159240723,0.10000000149011612
2.3029885292053223,0.0,2.302539110183716,0.11363636702299118,2.3036580085754395,0.10000000149011612
2.302988290786743,0.0,2.302539348602295,0.11363636702299118,2.3036606311798096,0.10000000149011612
2.302988052368164,0.0,2.302539348602295,0.11363636702299118,2.3036646842956543,0.10000000149011612
2.302988052368164,0.0,2.302539348602295,0.11363636702299118,2.3036680221557617,0.10000000149011612
2.302987813949585,0.0,2.302539587020874,0.11363636702299118,2.303670644760132,0.10000000149011612
