loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.3055667877197266,0.11019284278154373,2.302539348602295,0.11363636702299118,2.513005018234253,0.10000000149011612
2.3027663230895996,0.10695187002420425,2.302541494369507,0.10101009905338287,2.3451809883117676,0.10000000149011612
2.3026440143585205,0.10695187002420425,2.3025543689727783,0.10606060922145844,2.311448812484741,0.10000000149011612
2.3028371334075928,0.0,2.30254864692688,0.11363636702299118,2.307178497314453,0.10000000149011612
2.3029749393463135,0.0,2.302539587020874,0.11363636702299118,2.3066320419311523,0.10000000149011612
2.30301833152771,0.01652892678976059,2.302536725997925,0.11363636702299118,2.3050684928894043,0.10000000149011612
2.303011894226074,0.0,2.3025379180908203,0.11363636702299118,2.3039519786834717,0.10000000149011612
2.3029944896698,0.0,2.302539348602295,0.11363636702299118,2.3035664558410645,0.10000000149011612
2.302983522415161,0.0,2.302539587020874,0.11363636702299118,2.3035507202148438,0.10000000149011612
2.302980661392212,0.0,2.302539110183716,0.11363636702299118,2.303645610809326,0.10000000149011612
2.3029818534851074,0.0,2.3025388717651367,0.11363636702299118,2.303717851638794,0.10000000149011612
2.3029837608337402,0.0,2.3025388717651367,0.11363636702299118,2.303736686706543,0.10000000149011612
2.3029847145080566,0.0,2.302539110183716,0.11363636702299118,2.3037261962890625,0.10000000149011612
2.3029847145080566,0.0,2.302539348602295,0.11363636702299118,2.3037116527557373,0.10000000149011612
2.3029844760894775,0.0,2.302539348602295,0.11363636702299118,2.3037025928497314,0.10000000149011612
2.3029842376708984,0.0,2.302539348602295,0.11363636702299118,2.3036985397338867,0.10000000149011612
2.3029839992523193,0.0,2.302539348602295,0.11363636702299118,2.3036956787109375,0.10000000149011612
2.3029839992523193,0.0,2.302539348602295,0.11363636702299118,2.303692579269409,0.10000000149011612
2.3029839992523193,0.0,2.302539348602295,0.11363636702299118,2.3036885261535645,0.10000000149011612
